file,pred_path,ref_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status
0078_440o0313_pred_future_2_3s.wav,generated\encodec_topk20\pred\0078_440o0313_pred_future_2_3s.wav,generated\encodec_topk20\ref\0078_440o0313_reference_future_2_3s.wav,0.1975418335794268,1.0570131540298462,,,,ok
0079_440o0314_pred_future_2_3s.wav,generated\encodec_topk20\pred\0079_440o0314_pred_future_2_3s.wav,generated\encodec_topk20\ref\0079_440o0314_reference_future_2_3s.wav,0.41373668573426764,1.086485743522644,,,,ok
0080_441c0201_pred_future_2_3s.wav,generated\encodec_topk20\pred\0080_441c0201_pred_future_2_3s.wav,generated\encodec_topk20\ref\0080_441c0201_reference_future_2_3s.wav,0.1441105281787381,1.0522222518920898,,,,ok
0081_441c0202_pred_future_2_3s.wav,generated\encodec_topk20\pred\0081_441c0202_pred_future_2_3s.wav,generated\encodec_topk20\ref\0081_441c0202_reference_future_2_3s.wav,-0.00906331727332738,1.0365923643112183,,,,ok
0082_441c0203_pred_future_2_3s.wav,generated\encodec_topk20\pred\0082_441c0203_pred_future_2_3s.wav,generated\encodec_topk20\ref\0082_441c0203_reference_future_2_3s.wav,0.10095557548945511,1.0648101568222046,,,,ok
0083_441c0204_pred_future_2_3s.wav,generated\encodec_topk20\pred\0083_441c0204_pred_future_2_3s.wav,generated\encodec_topk20\ref\0083_441c0204_reference_future_2_3s.wav,0.28786487595786425,1.042187213897705,,,,ok
0084_441c0205_pred_future_2_3s.wav,generated\encodec_topk20\pred\0084_441c0205_pred_future_2_3s.wav,generated\encodec_topk20\ref\0084_441c0205_reference_future_2_3s.wav,1e-05,1.569096326828003,,,,ok
0085_441c0206_pred_future_2_3s.wav,generated\encodec_topk20\pred\0085_441c0206_pred_future_2_3s.wav,generated\encodec_topk20\ref\0085_441c0206_reference_future_2_3s.wav,0.34396819889588276,1.2897180318832397,,,,ok
0086_441c0207_pred_future_2_3s.wav,generated\encodec_topk20\pred\0086_441c0207_pred_future_2_3s.wav,generated\encodec_topk20\ref\0086_441c0207_reference_future_2_3s.wav,0.29347090984526947,1.1008754968643188,,,,ok
0087_441c0208_pred_future_2_3s.wav,generated\encodec_topk20\pred\0087_441c0208_pred_future_2_3s.wav,generated\encodec_topk20\ref\0087_441c0208_reference_future_2_3s.wav,0.28366650124970216,1.3299000263214111,,,,ok
0088_441c0209_pred_future_2_3s.wav,generated\encodec_topk20\pred\0088_441c0209_pred_future_2_3s.wav,generated\encodec_topk20\ref\0088_441c0209_reference_future_2_3s.wav,0.20634173662744948,1.0251322984695435,,,,ok
0089_441c020a_pred_future_2_3s.wav,generated\encodec_topk20\pred\0089_441c020a_pred_future_2_3s.wav,generated\encodec_topk20\ref\0089_441c020a_reference_future_2_3s.wav,0.3722219277427454,1.0648890733718872,,,,ok
0090_441c020b_pred_future_2_3s.wav,generated\encodec_topk20\pred\0090_441c020b_pred_future_2_3s.wav,generated\encodec_topk20\ref\0090_441c020b_reference_future_2_3s.wav,0.26956607073612154,1.0375372171401978,,,,ok
0091_441c020c_pred_future_2_3s.wav,generated\encodec_topk20\pred\0091_441c020c_pred_future_2_3s.wav,generated\encodec_topk20\ref\0091_441c020c_reference_future_2_3s.wav,0.2878243337861748,1.116146206855774,,,,ok
0092_441c020d_pred_future_2_3s.wav,generated\encodec_topk20\pred\0092_441c020d_pred_future_2_3s.wav,generated\encodec_topk20\ref\0092_441c020d_reference_future_2_3s.wav,0.16610501786766677,1.0495007038116455,,,,ok
0093_441c020e_pred_future_2_3s.wav,generated\encodec_topk20\pred\0093_441c020e_pred_future_2_3s.wav,generated\encodec_topk20\ref\0093_441c020e_reference_future_2_3s.wav,0.3167012311179116,1.0528688430786133,,,,ok
0094_441c020f_pred_future_2_3s.wav,generated\encodec_topk20\pred\0094_441c020f_pred_future_2_3s.wav,generated\encodec_topk20\ref\0094_441c020f_reference_future_2_3s.wav,0.27552461878287027,1.0391122102737427,,,,ok
0095_441c020g_pred_future_2_3s.wav,generated\encodec_topk20\pred\0095_441c020g_pred_future_2_3s.wav,generated\encodec_topk20\ref\0095_441c020g_reference_future_2_3s.wav,0.33516943605450517,1.0379234552383423,,,,ok
0096_441c020h_pred_future_2_3s.wav,generated\encodec_topk20\pred\0096_441c020h_pred_future_2_3s.wav,generated\encodec_topk20\ref\0096_441c020h_reference_future_2_3s.wav,0.3398247084810681,1.0384299755096436,,,,ok
0097_441c020i_pred_future_2_3s.wav,generated\encodec_topk20\pred\0097_441c020i_pred_future_2_3s.wav,generated\encodec_topk20\ref\0097_441c020i_reference_future_2_3s.wav,0.16606457661445392,1.0592026710510254,,,,ok
0098_441c020j_pred_future_2_3s.wav,generated\encodec_topk20\pred\0098_441c020j_pred_future_2_3s.wav,generated\encodec_topk20\ref\0098_441c020j_reference_future_2_3s.wav,0.33743346140314573,1.050100564956665,,,,ok
0099_441c020k_pred_future_2_3s.wav,generated\encodec_topk20\pred\0099_441c020k_pred_future_2_3s.wav,generated\encodec_topk20\ref\0099_441c020k_reference_future_2_3s.wav,0.5067781979098898,1.0257316827774048,,,,ok
0100_441c020l_pred_future_2_3s.wav,generated\encodec_topk20\pred\0100_441c020l_pred_future_2_3s.wav,generated\encodec_topk20\ref\0100_441c020l_reference_future_2_3s.wav,0.4358475083078338,1.024591088294983,,,,ok
